home,office,home_lat,home_lon,office_lat,office_lon,day_of_week,time,duration_mins,date,day,direction,travel_time_minutes,Date,OnlyTime
Kengeri,Whitefield,12.9141,77.5145,12.9698,77.7499,Wednesday,2025-04-09 18:15:00,103.66666666666669,,,,,2025-04-09,18:15:00
RT Nagar,HSR Layout,13.0086,77.5917,12.9121,77.6446,Wednesday,2025-04-09 18:30:00,58.93333333333333,,,,,2025-04-09,18:30:00
Hebbal,Indiranagar,13.0352,77.5912,12.9716,77.6412,Sunday,2025-02-23 18:00:00,36.15,,,,,2025-02-23,18:00:00
HSR Layout,Sarjapur,12.9121,77.6446,12.8618,77.79,Wednesday,2025-01-29 18:30:00,56.583333333333336,,,,,2025-01-29,18:30:00
Koramangala,Rajajinagar,12.9352,77.6245,12.9911,77.556,Saturday,2025-03-15 18:45:00,45.8,,,,,2025-03-15,18:45:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Tuesday,2025-03-18 18:15:00,67.91666666666667,,,,,2025-03-18,18:15:00
Jayanagar,HSR Layout,12.925,77.5938,12.9121,77.6446,Sunday,2025-03-02 08:30:00,16.083333333333332,,,,,2025-03-02,08:30:00
Rajajinagar,Nagavara,12.9911,77.556,13.0458,77.6245,Wednesday,2025-03-26 18:00:00,48.63333333333333,,,,,2025-03-26,18:00:00
Rajajinagar,MG Road,12.9911,77.556,12.9756,77.605,Friday,2025-03-07 18:45:00,30.516666666666666,,,,,2025-03-07,18:45:00
Banashankari,Marathahalli,12.9184,77.5736,12.955,77.7019,Monday,2025-03-10 08:00:00,50.016666666666666,,,,,2025-03-10,08:00:00
Whitefield,Electronic City,12.9698,77.7499,12.8452,77.66,Tuesday,2025-01-14 08:45:00,63.63333333333333,,,,,2025-01-14,08:45:00
Basavanagudi,Electronic City,12.9407,77.5848,12.8452,77.66,Tuesday,2025-02-04 08:15:00,31.45,,,,,2025-02-04,08:15:00
Sarjapur,Rajajinagar,12.8618,77.79,12.9911,77.556,Saturday,2025-04-05 18:00:00,99.83333333333331,,,,,2025-04-05,18:00:00
RT Nagar,Kengeri,13.0086,77.5917,12.9141,77.5145,Sunday,2025-02-23 18:00:00,45.21666666666667,,,,,2025-02-23,18:00:00
Indiranagar,MG Road,12.9716,77.6412,12.9756,77.605,Saturday,2025-02-01 08:15:00,16.7,,,,,2025-02-01,08:15:00
Koramangala,BTM Layout,12.9352,77.6245,12.9166,77.6101,Sunday,2025-02-09 18:30:00,29.5,,,,,2025-02-09,18:30:00
Basavanagudi,Whitefield,12.9407,77.5848,12.9698,77.7499,Friday,2025-03-21 18:30:00,72.93333333333334,,,,,2025-03-21,18:30:00
Kengeri,Koramangala,12.9141,77.5145,12.9352,77.6245,Tuesday,2025-01-21 18:00:00,67.81666666666666,,,,,2025-01-21,18:00:00
Koramangala,BTM Layout,12.9352,77.6245,12.9166,77.6101,Saturday,2025-02-01 18:30:00,31.116666666666667,,,,,2025-02-01,18:30:00
Indiranagar,Vijayanagar,12.9716,77.6412,12.9798,77.5441,Tuesday,2025-02-25 18:00:00,56.5,,,,,2025-02-25,18:00:00
Rajajinagar,Vijayanagar,12.9911,77.556,12.9798,77.5441,Friday,2025-01-31 18:00:00,12.433333333333334,,,,,2025-01-31,18:00:00
Malleshwaram,Vijayanagar,13.0097,77.569,12.9798,77.5441,Sunday,2025-03-02 18:00:00,20.35,,,,,2025-03-02,18:00:00
HSR Layout,Kengeri,12.9121,77.6446,12.9141,77.5145,Monday,2025-02-03 08:45:00,56.36666666666667,,,,,2025-02-03,08:45:00
HSR Layout,Vijayanagar,12.9121,77.6446,12.9798,77.5441,Wednesday,2025-02-19 18:00:00,73.63333333333334,,,,,2025-02-19,18:00:00
Electronic City,MG Road,12.8452,77.66,12.9756,77.605,Monday,2025-02-03 18:15:00,49.56666666666667,,,,,2025-02-03,18:15:00
BTM Layout,Kengeri,12.9166,77.6101,12.9141,77.5145,Sunday,2025-03-23 08:45:00,51.583333333333336,,,,,2025-03-23,08:45:00
HSR Layout,Sarjapur,12.9121,77.6446,12.8618,77.79,Thursday,2025-03-20 18:30:00,55.6,,,,,2025-03-20,18:30:00
Nagavara,Whitefield,13.0458,77.6245,12.9698,77.7499,Friday,2025-01-31 08:30:00,51.68333333333333,,,,,2025-01-31,08:30:00
Koramangala,Nagavara,12.9352,77.6245,13.0458,77.6245,Friday,2025-04-11 18:00:00,64.15,,,,,2025-04-11,18:00:00
Electronic City,Marathahalli,12.8452,77.66,12.955,77.7019,Sunday,2025-03-16 08:45:00,40.65,,,,,2025-03-16,08:45:00
Indiranagar,Rajajinagar,12.9716,77.6412,12.9911,77.556,Tuesday,2025-03-11 18:45:00,46.8,,,,,2025-03-11,18:45:00
Electronic City,Banashankari,12.8452,77.66,12.9184,77.5736,Friday,2025-03-28 18:15:00,41.41666666666666,,,,,2025-03-28,18:15:00
Jayanagar,Nagavara,12.925,77.5938,13.0458,77.6245,Thursday,2025-02-06 08:15:00,56.48333333333333,,,,,2025-02-06,08:15:00
BTM Layout,Jayanagar,12.9166,77.6101,12.925,77.5938,Monday,2025-02-03 18:15:00,29.316666666666663,,,,,2025-02-03,18:15:00
Basavanagudi,Jayanagar,12.9407,77.5848,12.925,77.5938,Monday,2025-03-31 08:45:00,9.2,,,,,2025-03-31,08:45:00
Hebbal,Rajajinagar,13.0352,77.5912,12.9911,77.556,Sunday,2025-03-30 08:30:00,21.8,,,,,2025-03-30,08:30:00
Yelahanka,Whitefield,13.1007,77.5963,12.9698,77.7499,Friday,2025-03-21 18:15:00,77.93333333333334,,,,,2025-03-21,18:15:00
Hebbal,Koramangala,13.0352,77.5912,12.9352,77.6245,Sunday,2025-03-30 18:30:00,44.5,,,,,2025-03-30,18:30:00
MG Road,Jayanagar,12.9756,77.605,12.925,77.5938,Wednesday,2025-04-09 18:45:00,32.95,,,,,2025-04-09,18:45:00
Jayanagar,Kengeri,12.925,77.5938,12.9141,77.5145,Thursday,2025-04-10 18:45:00,49.21666666666667,,,,,2025-04-10,18:45:00
Marathahalli,Koramangala,12.955,77.7019,12.9352,77.6245,Sunday,2025-02-23 18:15:00,27.03333333333333,,,,,2025-02-23,18:15:00
BTM Layout,Jayanagar,12.9166,77.6101,12.925,77.5938,Thursday,2025-03-27 08:45:00,21.933333333333334,,,,,2025-03-27,08:45:00
HSR Layout,MG Road,12.9121,77.6446,12.9756,77.605,Tuesday,2025-02-11 08:45:00,39.61666666666667,,,,,2025-02-11,08:45:00
Malleshwaram,Vijayanagar,13.0097,77.569,12.9798,77.5441,Sunday,2025-01-19 18:00:00,20.35,,,,,2025-01-19,18:00:00
Sarjapur,Hebbal,12.8618,77.79,13.0352,77.5912,Friday,2025-01-31 18:00:00,109.48333333333332,,,,,2025-01-31,18:00:00
Marathahalli,Koramangala,12.955,77.7019,12.9352,77.6245,Monday,2025-03-24 18:15:00,35.983333333333334,,,,,2025-03-24,18:15:00
BTM Layout,Indiranagar,12.9166,77.6101,12.9716,77.6412,Sunday,2025-02-16 18:30:00,35.0,,,,,2025-02-16,18:30:00
Banashankari,Marathahalli,12.9184,77.5736,12.955,77.7019,Tuesday,2025-02-18 18:30:00,56.03333333333333,,,,,2025-02-18,18:30:00
HSR Layout,Banashankari,12.9121,77.6446,12.9184,77.5736,Thursday,2025-04-03 18:00:00,38.48333333333333,,,,,2025-04-03,18:00:00
Jayanagar,Whitefield,12.925,77.5938,12.9698,77.7499,Wednesday,2025-01-22 08:00:00,58.2,,,,,2025-01-22,08:00:00
Rajajinagar,Yelahanka,12.9911,77.556,13.1007,77.5963,Sunday,2025-04-06 18:00:00,35.583333333333336,,,,,2025-04-06,18:00:00
HSR Layout,Indiranagar,12.9121,77.6446,12.9716,77.6412,Monday,2025-03-03 08:15:00,32.016666666666666,,,,,2025-03-03,08:15:00
BTM Layout,HSR Layout,12.9166,77.6101,12.9121,77.6446,Thursday,2025-04-03 18:15:00,11.75,,,,,2025-04-03,18:15:00
Malleshwaram,Whitefield,13.0097,77.569,12.9698,77.7499,Friday,2025-02-28 08:00:00,61.86666666666667,,,,,2025-02-28,08:00:00
Indiranagar,Malleshwaram,12.9716,77.6412,13.0097,77.569,Tuesday,2025-02-11 18:30:00,46.38333333333333,,,,,2025-02-11,18:30:00
HSR Layout,Nagavara,12.9121,77.6446,13.0458,77.6245,Saturday,2025-03-15 08:30:00,45.98333333333333,,,,,2025-03-15,08:30:00
Electronic City,Basavanagudi,12.8452,77.66,12.9407,77.5848,Tuesday,2025-01-14 18:00:00,42.16666666666666,,,,,2025-01-14,18:00:00
Sarjapur,Yelahanka,12.8618,77.79,13.1007,77.5963,Tuesday,2025-03-25 18:15:00,114.35,,,,,2025-03-25,18:15:00
Yelahanka,Sarjapur,13.1007,77.5963,12.8618,77.79,Saturday,2025-02-22 08:30:00,84.75,,,,,2025-02-22,08:30:00
Nagavara,Banashankari,13.0458,77.6245,12.9184,77.5736,Sunday,2025-01-12 08:45:00,54.03333333333333,,,,,2025-01-12,08:45:00
Vijayanagar,RT Nagar,12.9798,77.5441,13.0086,77.5917,Thursday,2025-01-30 08:45:00,26.016666666666666,,,,,2025-01-30,08:45:00
Hebbal,Electronic City,13.0352,77.5912,12.8452,77.66,Thursday,2025-02-13 08:45:00,64.43333333333334,,,,,2025-02-13,08:45:00
MG Road,Marathahalli,12.9756,77.605,12.955,77.7019,Monday,2025-02-03 18:30:00,52.18333333333333,,,,,2025-02-03,18:30:00
Rajajinagar,RT Nagar,12.9911,77.556,13.0086,77.5917,Saturday,2025-02-01 08:15:00,19.28333333333333,,,,,2025-02-01,08:15:00
Banashankari,Kengeri,12.9184,77.5736,12.9141,77.5145,Tuesday,2025-04-01 08:00:00,33.15,,,,,2025-04-01,08:00:00
Hebbal,Indiranagar,13.0352,77.5912,12.9716,77.6412,Saturday,2025-02-08 18:30:00,39.4,,,,,2025-02-08,18:30:00
Vijayanagar,Whitefield,12.9798,77.5441,12.9698,77.7499,Sunday,2025-04-06 08:15:00,62.31666666666667,,,,,2025-04-06,08:15:00
Marathahalli,Nagavara,12.955,77.7019,13.0458,77.6245,Sunday,2025-03-09 18:00:00,38.61666666666667,,,,,2025-03-09,18:00:00
Hebbal,Electronic City,13.0352,77.5912,12.8452,77.66,Wednesday,2025-01-29 08:30:00,63.35,,,,,2025-01-29,08:30:00
Yelahanka,Sarjapur,13.1007,77.5963,12.8618,77.79,Saturday,2025-03-29 08:00:00,83.4,,,,,2025-03-29,08:00:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Thursday,2025-02-06 08:00:00,52.583333333333336,,,,,2025-02-06,08:00:00
HSR Layout,Electronic City,12.9121,77.6446,12.8452,77.66,Sunday,2025-03-02 08:00:00,20.516666666666666,,,,,2025-03-02,08:00:00
Marathahalli,Nagavara,12.955,77.7019,13.0458,77.6245,Saturday,2025-03-22 08:30:00,35.35,,,,,2025-03-22,08:30:00
Marathahalli,Hebbal,12.955,77.7019,13.0352,77.5912,Friday,2025-03-14 08:15:00,45.78333333333333,,,,,2025-03-14,08:15:00
Yelahanka,Vijayanagar,13.1007,77.5963,12.9798,77.5441,Tuesday,2025-04-01 18:45:00,49.8,,,,,2025-04-01,18:45:00
MG Road,Indiranagar,12.9756,77.605,12.9716,77.6412,Wednesday,2025-01-29 08:15:00,19.98333333333333,,,,,2025-01-29,08:15:00
Yelahanka,Vijayanagar,13.1007,77.5963,12.9798,77.5441,Thursday,2025-03-06 08:00:00,42.8,,,,,2025-03-06,08:00:00
Kengeri,Koramangala,12.9141,77.5145,12.9352,77.6245,Sunday,2025-02-09 08:45:00,51.06666666666667,,,,,2025-02-09,08:45:00
Banashankari,Indiranagar,12.9184,77.5736,12.9716,77.6412,Wednesday,2025-02-26 18:45:00,50.766666666666666,,,,,2025-02-26,18:45:00
Yelahanka,Hebbal,13.1007,77.5963,13.0352,77.5912,Monday,2025-02-17 08:15:00,20.05,,,,,2025-02-17,08:15:00
Koramangala,Nagavara,12.9352,77.6245,13.0458,77.6245,Wednesday,2025-03-05 08:30:00,50.85,,,,,2025-03-05,08:30:00
Nagavara,Hebbal,13.0458,77.6245,13.0352,77.5912,Monday,2025-02-03 08:30:00,21.65,,,,,2025-02-03,08:30:00
Basavanagudi,MG Road,12.9407,77.5848,12.9756,77.605,Monday,2025-03-24 08:45:00,20.35,,,,,2025-03-24,08:45:00
Basavanagudi,Indiranagar,12.9407,77.5848,12.9716,77.6412,Friday,2025-02-21 18:15:00,41.78333333333333,,,,,2025-02-21,18:15:00
Yelahanka,Kengeri,13.1007,77.5963,12.9141,77.5145,Tuesday,2025-02-11 18:30:00,74.33333333333333,,,,,2025-02-11,18:30:00
Hebbal,RT Nagar,13.0352,77.5912,13.0086,77.5917,Tuesday,2025-03-18 08:15:00,9.5,,,,,2025-03-18,08:15:00
Banashankari,RT Nagar,12.9184,77.5736,13.0086,77.5917,Saturday,2025-03-01 08:45:00,42.2,,,,,2025-03-01,08:45:00
HSR Layout,Vijayanagar,12.9121,77.6446,12.9798,77.5441,Tuesday,2025-04-01 08:45:00,61.71666666666667,,,,,2025-04-01,08:45:00
Kengeri,Banashankari,12.9141,77.5145,12.9184,77.5736,Thursday,2025-02-27 18:00:00,34.86666666666667,,,,,2025-02-27,18:00:00
Jayanagar,Marathahalli,12.925,77.5938,12.955,77.7019,Monday,2025-01-20 18:15:00,53.06666666666667,,,,,2025-01-20,18:15:00
Whitefield,Rajajinagar,12.9698,77.7499,12.9911,77.556,Friday,2025-02-07 08:15:00,73.41666666666667,,,,,2025-02-07,08:15:00
MG Road,Indiranagar,12.9756,77.605,12.9716,77.6412,Tuesday,2025-04-01 18:30:00,24.866666666666667,,,,,2025-04-01,18:30:00
Vijayanagar,Marathahalli,12.9798,77.5441,12.955,77.7019,Monday,2025-02-10 18:30:00,76.03333333333333,,,,,2025-02-10,18:30:00
MG Road,Sarjapur,12.9756,77.605,12.8618,77.79,Wednesday,2025-03-19 18:15:00,90.08333333333331,,,,,2025-03-19,18:15:00
Whitefield,Marathahalli,12.9698,77.7499,12.955,77.7019,Saturday,2025-03-15 18:45:00,26.4,,,,,2025-03-15,18:45:00
Jayanagar,HSR Layout,12.925,77.5938,12.9121,77.6446,Tuesday,2025-03-04 08:45:00,18.65,,,,,2025-03-04,08:45:00
Rajajinagar,Banashankari,12.9911,77.556,12.9184,77.5736,Saturday,2025-01-18 08:45:00,41.88333333333333,,,,,2025-01-18,08:45:00
Nagavara,Koramangala,13.0458,77.6245,12.9352,77.6245,Saturday,2025-03-29 18:30:00,60.833333333333336,,,,,2025-03-29,18:30:00
Electronic City,Hebbal,12.8452,77.66,13.0352,77.5912,Friday,2025-02-21 18:45:00,78.76666666666667,,,,,2025-02-21,18:45:00
Sarjapur,Yelahanka,12.8618,77.79,13.1007,77.5963,Friday,2025-03-28 18:45:00,104.41666666666669,,,,,2025-03-28,18:45:00
Yelahanka,BTM Layout,13.1007,77.5963,12.9166,77.6101,Tuesday,2025-01-14 08:00:00,65.98333333333333,,,,,2025-01-14,08:00:00
Kengeri,MG Road,12.9141,77.5145,12.9756,77.605,Saturday,2025-01-18 18:00:00,57.0,,,,,2025-01-18,18:00:00
Malleshwaram,RT Nagar,13.0097,77.569,13.0086,77.5917,Sunday,2025-01-19 18:15:00,11.216666666666669,,,,,2025-01-19,18:15:00
Vijayanagar,Yelahanka,12.9798,77.5441,13.1007,77.5963,Wednesday,2025-01-22 18:00:00,47.88333333333333,,,,,2025-01-22,18:00:00
Rajajinagar,Jayanagar,12.9911,77.556,12.925,77.5938,Wednesday,2025-03-05 18:30:00,40.1,,,,,2025-03-05,18:30:00
Nagavara,HSR Layout,13.0458,77.6245,12.9121,77.6446,Friday,2025-02-21 08:15:00,56.68333333333333,,,,,2025-02-21,08:15:00
Kengeri,Whitefield,12.9141,77.5145,12.9698,77.7499,Wednesday,2025-03-05 18:30:00,100.8,,,,,2025-03-05,18:30:00
Vijayanagar,HSR Layout,12.9798,77.5441,12.9121,77.6446,Wednesday,2025-02-05 18:30:00,60.81666666666667,,,,,2025-02-05,18:30:00
HSR Layout,Vijayanagar,12.9121,77.6446,12.9798,77.5441,Tuesday,2025-03-04 18:00:00,70.93333333333334,,,,,2025-03-04,18:00:00
Hebbal,HSR Layout,13.0352,77.5912,12.9121,77.6446,Sunday,2025-02-02 08:30:00,46.4,,,,,2025-02-02,08:30:00
Kengeri,Electronic City,12.9141,77.5145,12.8452,77.66,Monday,2025-03-24 18:15:00,48.53333333333333,,,,,2025-03-24,18:15:00
Electronic City,BTM Layout,12.8452,77.66,12.9166,77.6101,Wednesday,2025-01-15 18:30:00,44.18333333333333,,,,,2025-01-15,18:30:00
Rajajinagar,Banashankari,12.9911,77.556,12.9184,77.5736,Saturday,2025-02-22 18:30:00,48.73333333333333,,,,,2025-02-22,18:30:00
BTM Layout,HSR Layout,12.9166,77.6101,12.9121,77.6446,Wednesday,2025-01-22 18:15:00,12.0,,,,,2025-01-22,18:15:00
BTM Layout,Nagavara,12.9166,77.6101,13.0458,77.6245,Monday,2025-02-24 18:00:00,82.51666666666667,,,,,2025-02-24,18:00:00
Basavanagudi,Electronic City,12.9407,77.5848,12.8452,77.66,Saturday,2025-01-25 18:15:00,34.46666666666667,,,,,2025-01-25,18:15:00
Malleshwaram,Sarjapur,13.0097,77.569,12.8618,77.79,Saturday,2025-02-08 18:15:00,101.33333333333331,,,,,2025-02-08,18:15:00
Basavanagudi,Yelahanka,12.9407,77.5848,13.1007,77.5963,Sunday,2025-03-23 08:30:00,40.65,,,,,2025-03-23,08:30:00
Jayanagar,Nagavara,12.925,77.5938,13.0458,77.6245,Wednesday,2025-03-26 18:30:00,70.43333333333334,,,,,2025-03-26,18:30:00
Electronic City,Banashankari,12.8452,77.66,12.9184,77.5736,Friday,2025-02-28 08:00:00,31.616666666666667,,,,,2025-02-28,08:00:00
Rajajinagar,Kengeri,12.9911,77.556,12.9141,77.5145,Tuesday,2025-02-25 18:30:00,38.85,,,,,2025-02-25,18:30:00
Kengeri,Basavanagudi,12.9141,77.5145,12.9407,77.5848,Tuesday,2025-01-21 08:30:00,41.6,,,,,2025-01-21,08:30:00
Indiranagar,RT Nagar,12.9716,77.6412,13.0086,77.5917,Friday,2025-02-28 08:15:00,30.816666666666663,,,,,2025-02-28,08:15:00
Sarjapur,BTM Layout,12.8618,77.79,12.9166,77.6101,Wednesday,2025-03-05 18:00:00,84.8,,,,,2025-03-05,18:00:00
Kengeri,Electronic City,12.9141,77.5145,12.8452,77.66,Tuesday,2025-02-18 18:00:00,48.9,,,,,2025-02-18,18:00:00
Vijayanagar,HSR Layout,12.9798,77.5441,12.9121,77.6446,Tuesday,2025-03-04 08:15:00,54.28333333333333,,,,,2025-03-04,08:15:00
Koramangala,Jayanagar,12.9352,77.6245,12.925,77.5938,Tuesday,2025-03-11 08:45:00,19.23333333333333,,,,,2025-03-11,08:45:00
Yelahanka,HSR Layout,13.1007,77.5963,12.9121,77.6446,Saturday,2025-03-01 08:00:00,58.6,,,,,2025-03-01,08:00:00
Electronic City,MG Road,12.8452,77.66,12.9756,77.605,Thursday,2025-03-13 08:45:00,46.3,,,,,2025-03-13,08:45:00
BTM Layout,Marathahalli,12.9166,77.6101,12.955,77.7019,Sunday,2025-03-09 18:00:00,31.83333333333333,,,,,2025-03-09,18:00:00
Koramangala,Jayanagar,12.9352,77.6245,12.925,77.5938,Saturday,2025-03-08 08:30:00,17.45,,,,,2025-03-08,08:30:00
Sarjapur,HSR Layout,12.8618,77.79,12.9121,77.6446,Tuesday,2025-04-01 18:15:00,55.91666666666666,,,,,2025-04-01,18:15:00
MG Road,BTM Layout,12.9756,77.605,12.9166,77.6101,Friday,2025-03-28 18:15:00,43.083333333333336,,,,,2025-03-28,18:15:00
Malleshwaram,Sarjapur,13.0097,77.569,12.8618,77.79,Tuesday,2025-03-11 18:30:00,105.65,,,,,2025-03-11,18:30:00
Indiranagar,Marathahalli,12.9716,77.6412,12.955,77.7019,Thursday,2025-03-20 08:15:00,32.15,,,,,2025-03-20,08:15:00
Nagavara,Rajajinagar,13.0458,77.6245,12.9911,77.556,Friday,2025-04-11 08:15:00,39.833333333333336,,,,,2025-04-11,08:15:00
Banashankari,Whitefield,12.9184,77.5736,12.9698,77.7499,Monday,2025-01-13 08:00:00,58.833333333333336,,,,,2025-01-13,08:00:00
Kengeri,Nagavara,12.9141,77.5145,13.0458,77.6245,Tuesday,2025-01-21 08:00:00,60.61666666666667,,,,,2025-01-21,08:00:00
Indiranagar,Malleshwaram,12.9716,77.6412,13.0097,77.569,Sunday,2025-03-02 18:30:00,38.833333333333336,,,,,2025-03-02,18:30:00
Koramangala,Whitefield,12.9352,77.6245,12.9698,77.7499,Friday,2025-03-14 18:15:00,57.43333333333333,,,,,2025-03-14,18:15:00
Whitefield,Nagavara,12.9698,77.7499,13.0458,77.6245,Sunday,2025-02-23 08:45:00,40.4,,,,,2025-02-23,08:45:00
Sarjapur,MG Road,12.8618,77.79,12.9756,77.605,Thursday,2025-04-03 18:45:00,87.38333333333334,,,,,2025-04-03,18:45:00
Marathahalli,Nagavara,12.955,77.7019,13.0458,77.6245,Wednesday,2025-02-19 08:15:00,39.13333333333333,,,,,2025-02-19,08:15:00
Indiranagar,Yelahanka,12.9716,77.6412,13.1007,77.5963,Friday,2025-03-07 08:30:00,48.25,,,,,2025-03-07,08:30:00
MG Road,Sarjapur,12.9756,77.605,12.8618,77.79,Friday,2025-02-28 18:30:00,86.55,,,,,2025-02-28,18:30:00
BTM Layout,Banashankari,12.9166,77.6101,12.9184,77.5736,Tuesday,2025-04-01 08:15:00,30.933333333333334,,,,,2025-04-01,08:15:00
Marathahalli,Indiranagar,12.955,77.7019,12.9716,77.6412,Sunday,2025-02-09 08:00:00,21.58333333333333,,,,,2025-02-09,08:00:00
Malleshwaram,Electronic City,13.0097,77.569,12.8452,77.66,Friday,2025-01-24 08:15:00,57.81666666666667,,,,,2025-01-24,08:15:00
HSR Layout,Indiranagar,12.9121,77.6446,12.9716,77.6412,Sunday,2025-03-23 08:30:00,26.616666666666667,,,,,2025-03-23,08:30:00
Nagavara,Indiranagar,13.0458,77.6245,12.9716,77.6412,Sunday,2025-03-02 18:15:00,38.4,,,,,2025-03-02,18:15:00
HSR Layout,RT Nagar,12.9121,77.6446,13.0086,77.5917,Thursday,2025-03-27 08:30:00,53.7,,,,,2025-03-27,08:30:00
Yelahanka,Kengeri,13.1007,77.5963,12.9141,77.5145,Monday,2025-03-17 18:45:00,72.83333333333333,,,,,2025-03-17,18:45:00
Kengeri,Yelahanka,12.9141,77.5145,13.1007,77.5963,Saturday,2025-03-01 08:00:00,57.15,,,,,2025-03-01,08:00:00
Indiranagar,Koramangala,12.9716,77.6412,12.9352,77.6245,Sunday,2025-01-19 18:30:00,17.3,,,,,2025-01-19,18:30:00
Banashankari,MG Road,12.9184,77.5736,12.9756,77.605,Monday,2025-01-20 18:30:00,34.03333333333333,,,,,2025-01-20,18:30:00
Sarjapur,Vijayanagar,12.8618,77.79,12.9798,77.5441,Saturday,2025-01-25 18:45:00,95.43333333333334,,,,,2025-01-25,18:45:00
Whitefield,Nagavara,12.9698,77.7499,13.0458,77.6245,Tuesday,2025-01-14 18:45:00,63.88333333333333,,,,,2025-01-14,18:45:00
HSR Layout,BTM Layout,12.9121,77.6446,12.9166,77.6101,Monday,2025-03-24 18:45:00,39.98333333333333,,,,,2025-03-24,18:45:00
Jayanagar,BTM Layout,12.925,77.5938,12.9166,77.6101,Tuesday,2025-02-11 08:45:00,8.95,,,,,2025-02-11,08:45:00
Rajajinagar,Electronic City,12.9911,77.556,12.8452,77.66,Wednesday,2025-04-09 18:00:00,67.33333333333333,,,,,2025-04-09,18:00:00
Koramangala,Banashankari,12.9352,77.6245,12.9184,77.5736,Monday,2025-03-24 08:45:00,27.53333333333333,,,,,2025-03-24,08:45:00
Kengeri,Nagavara,12.9141,77.5145,13.0458,77.6245,Monday,2025-04-07 18:00:00,69.25,,,,,2025-04-07,18:00:00
Whitefield,MG Road,12.9698,77.7499,12.9756,77.605,Tuesday,2025-02-04 08:30:00,58.65,,,,,2025-02-04,08:30:00
Indiranagar,Jayanagar,12.9716,77.6412,12.925,77.5938,Saturday,2025-01-18 08:00:00,28.48333333333333,,,,,2025-01-18,08:00:00
Yelahanka,Indiranagar,13.1007,77.5963,12.9716,77.6412,Sunday,2025-02-09 08:45:00,41.4,,,,,2025-02-09,08:45:00
Indiranagar,Koramangala,12.9716,77.6412,12.9352,77.6245,Sunday,2025-01-12 18:00:00,17.733333333333334,,,,,2025-01-12,18:00:00
MG Road,Basavanagudi,12.9756,77.605,12.9407,77.5848,Friday,2025-04-04 18:30:00,26.58333333333333,,,,,2025-04-04,18:30:00
Malleshwaram,Hebbal,13.0097,77.569,13.0352,77.5912,Monday,2025-01-27 08:30:00,16.95,,,,,2025-01-27,08:30:00
BTM Layout,Vijayanagar,12.9166,77.6101,12.9798,77.5441,Friday,2025-01-31 18:15:00,75.33333333333333,,,,,2025-01-31,18:15:00
Vijayanagar,Kengeri,12.9798,77.5441,12.9141,77.5145,Thursday,2025-03-13 18:45:00,36.45,,,,,2025-03-13,18:45:00
Jayanagar,HSR Layout,12.925,77.5938,12.9121,77.6446,Sunday,2025-01-19 18:15:00,17.883333333333333,,,,,2025-01-19,18:15:00
Malleshwaram,Basavanagudi,13.0097,77.569,12.9407,77.5848,Sunday,2025-01-26 08:30:00,27.6,,,,,2025-01-26,08:30:00
Yelahanka,Malleshwaram,13.1007,77.5963,13.0097,77.569,Saturday,2025-01-18 08:15:00,24.866666666666667,,,,,2025-01-18,08:15:00
HSR Layout,Sarjapur,12.9121,77.6446,12.8618,77.79,Thursday,2025-03-06 18:45:00,54.48333333333333,,,,,2025-03-06,18:45:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Friday,2025-02-14 08:15:00,20.6,,,,,2025-02-14,08:15:00
Yelahanka,Jayanagar,13.1007,77.5963,12.925,77.5938,Saturday,2025-02-22 08:15:00,51.53333333333333,,,,,2025-02-22,08:15:00
Hebbal,Basavanagudi,13.0352,77.5912,12.9407,77.5848,Friday,2025-01-31 08:00:00,34.31666666666667,,,,,2025-01-31,08:00:00
HSR Layout,Nagavara,12.9121,77.6446,13.0458,77.6245,Tuesday,2025-01-21 18:00:00,80.6,,,,,2025-01-21,18:00:00
MG Road,Malleshwaram,12.9756,77.605,13.0097,77.569,Tuesday,2025-03-11 08:15:00,18.48333333333333,,,,,2025-03-11,08:15:00
Yelahanka,RT Nagar,13.1007,77.5963,13.0086,77.5917,Saturday,2025-01-25 18:15:00,27.98333333333333,,,,,2025-01-25,18:15:00
Hebbal,Koramangala,13.0352,77.5912,12.9352,77.6245,Friday,2025-01-24 08:30:00,45.71666666666667,,,,,2025-01-24,08:30:00
Marathahalli,Vijayanagar,12.955,77.7019,12.9798,77.5441,Wednesday,2025-03-12 18:45:00,71.63333333333334,,,,,2025-03-12,18:45:00
BTM Layout,Jayanagar,12.9166,77.6101,12.925,77.5938,Saturday,2025-02-15 08:00:00,19.166666666666668,,,,,2025-02-15,08:00:00
Basavanagudi,Vijayanagar,12.9407,77.5848,12.9798,77.5441,Wednesday,2025-01-15 08:15:00,33.13333333333333,,,,,2025-01-15,08:15:00
Whitefield,BTM Layout,12.9698,77.7499,12.9166,77.6101,Thursday,2025-03-20 18:00:00,90.7,,,,,2025-03-20,18:00:00
HSR Layout,Banashankari,12.9121,77.6446,12.9184,77.5736,Sunday,2025-02-02 08:15:00,23.316666666666663,,,,,2025-02-02,08:15:00
Banashankari,Malleshwaram,12.9184,77.5736,13.0097,77.569,Wednesday,2025-03-12 08:30:00,41.21666666666667,,,,,2025-03-12,08:30:00
