Customer_ID,Date,Day_Of_Week,Trip_Type,Time_Of_Day,Start_Lat,Start_Lon,End_Lat,End_Lon,Distance_KM,Travel_Time_Minutes
36,2023-01-21,Saturday,Home_to_Office,8:00,13.080981,77.572153,13.062204,77.598973,3.63,7.15
36,2023-01-21,Saturday,Office_to_Home,19:30,13.062204,77.598973,13.080981,77.572153,3.63,7.43
37,2023-01-21,Saturday,Home_to_Office,8:45,13.000002,77.611958,13.075968,77.674465,10.92,20.71
37,2023-01-21,Saturday,Office_to_Home,20:45,13.075968,77.674465,13.000002,77.611958,10.92,22.46
38,2023-01-21,Saturday,Home_to_Office,8:30,13.061795,77.551849,12.946544,77.513266,13.49,28.21
38,2023-01-21,Saturday,Office_to_Home,18:45,12.946544,77.513266,13.061795,77.551849,13.49,33.29
39,2023-01-21,Saturday,Home_to_Office,8:30,12.955151,77.542266,12.989647,77.630906,10.56,21.68
39,2023-01-21,Saturday,Office_to_Home,19:00,12.989647,77.630906,12.955151,77.542266,10.56,25.56
40,2023-01-21,Saturday,Home_to_Office,8:15,12.986846,77.661633,13.098364,77.688985,12.75,23.54
40,2023-01-21,Saturday,Office_to_Home,20:30,13.098364,77.688985,12.986846,77.661633,12.75,29.0
41,2023-01-21,Saturday,Home_to_Office,8:45,12.914934,77.692098,13.042996,77.511106,24.61,47.97
41,2023-01-21,Saturday,Office_to_Home,18:00,13.042996,77.511106,12.914934,77.692098,24.61,54.52
42,2023-01-21,Saturday,Home_to_Office,10:15,12.908429,77.516391,12.934268,77.531187,3.31,6.16
42,2023-01-21,Saturday,Office_to_Home,17:00,12.934268,77.531187,12.908429,77.516391,3.31,8.77
43,2023-01-21,Saturday,Home_to_Office,10:15,12.905368,77.541218,12.948002,77.533887,4.8,11.89
43,2023-01-21,Saturday,Office_to_Home,20:00,12.948002,77.533887,12.905368,77.541218,4.8,9.46
44,2023-01-21,Saturday,Home_to_Office,8:45,13.027287,77.586377,13.090591,77.502052,11.7,22.48
44,2023-01-21,Saturday,Office_to_Home,20:15,13.090591,77.502052,13.027287,77.586377,11.7,29.8
45,2023-01-21,Saturday,Home_to_Office,8:30,12.940938,77.57174,13.066724,77.600378,14.32,29.14
45,2023-01-21,Saturday,Office_to_Home,20:45,13.066724,77.600378,12.940938,77.57174,14.32,30.91
46,2023-01-21,Saturday,Home_to_Office,8:45,12.907142,77.618248,13.069263,77.518021,21.16,39.05
46,2023-01-21,Saturday,Office_to_Home,19:30,13.069263,77.518021,12.907142,77.618248,21.16,43.9
47,2023-01-21,Saturday,Home_to_Office,7:15,12.967095,77.656624,13.012171,77.640639,5.31,10.72
47,2023-01-21,Saturday,Office_to_Home,17:45,13.012171,77.640639,12.967095,77.656624,5.31,14.13
48,2023-01-21,Saturday,Home_to_Office,8:00,12.917448,77.610084,13.03343,77.593234,13.01,27.51
48,2023-01-21,Saturday,Office_to_Home,20:30,13.03343,77.593234,12.917448,77.610084,13.01,30.25
49,2023-01-21,Saturday,Home_to_Office,10:00,12.948814,77.504318,12.90766,77.607288,12.31,22.9
49,2023-01-21,Saturday,Office_to_Home,17:00,12.90766,77.607288,12.948814,77.504318,12.31,24.25
50,2023-01-21,Saturday,Home_to_Office,7:30,13.037271,77.637154,13.046869,77.548814,9.86,18.51
50,2023-01-21,Saturday,Office_to_Home,19:45,13.046869,77.548814,13.037271,77.637154,9.86,22.93
1,2023-01-22,Sunday,Home_to_Office,9:30,12.97877,77.592759,12.95723,77.614378,3.39,8.39
1,2023-01-22,Sunday,Office_to_Home,17:00,12.95723,77.614378,12.97877,77.592759,3.39,8.24
2,2023-01-22,Sunday,Home_to_Office,9:30,12.901048,77.535521,12.944962,77.682184,16.99,23.66
2,2023-01-22,Sunday,Office_to_Home,18:30,12.944962,77.682184,12.901048,77.535521,16.99,34.35
3,2023-01-22,Sunday,Home_to_Office,8:15,12.912122,77.698668,12.932292,77.60344,10.8,16.38
3,2023-01-22,Sunday,Office_to_Home,20:00,12.932292,77.60344,12.912122,77.698668,10.8,20.54
4,2023-01-22,Sunday,Home_to_Office,7:45,12.98495,77.552451,13.047475,77.61595,9.89,19.25
4,2023-01-22,Sunday,Office_to_Home,19:30,13.047475,77.61595,12.98495,77.552451,9.89,20.22
5,2023-01-22,Sunday,Home_to_Office,9:45,13.029297,77.659122,12.955567,77.682452,8.58,12.29
5,2023-01-22,Sunday,Office_to_Home,19:15,12.955567,77.682452,13.029297,77.659122,8.58,13.3
6,2023-01-22,Sunday,Home_to_Office,10:15,13.090188,77.620676,12.972083,77.540657,15.84,23.68
6,2023-01-22,Sunday,Office_to_Home,20:00,12.972083,77.540657,13.090188,77.620676,15.84,33.53
7,2023-01-22,Sunday,Home_to_Office,8:00,13.058548,77.553486,13.064227,77.573454,2.3,6.31
7,2023-01-22,Sunday,Office_to_Home,18:00,13.064227,77.573454,13.058548,77.553486,2.3,5.0
8,2023-01-22,Sunday,Home_to_Office,8:30,13.04274,77.521537,13.058356,77.647595,14.1,23.49
8,2023-01-22,Sunday,Office_to_Home,20:00,13.058356,77.647595,13.04274,77.521537,14.1,34.68
9,2023-01-22,Sunday,Home_to_Office,9:00,12.997693,77.645631,13.05934,77.676446,7.65,12.55
9,2023-01-22,Sunday,Office_to_Home,20:00,13.05934,77.676446,12.997693,77.645631,7.65,18.34
10,2023-01-22,Sunday,Home_to_Office,9:30,13.019928,77.598829,12.913102,77.562878,12.51,26.18
10,2023-01-22,Sunday,Office_to_Home,17:45,12.913102,77.562878,13.019928,77.598829,12.51,26.73
11,2023-01-22,Sunday,Home_to_Office,10:45,12.908455,77.56512,13.012702,77.591889,11.95,19.62
11,2023-01-22,Sunday,Office_to_Home,17:45,13.012702,77.591889,12.908455,77.56512,11.95,25.76
12,2023-01-22,Sunday,Home_to_Office,7:30,12.907347,77.6109,12.926189,77.667367,6.61,14.14
12,2023-01-22,Sunday,Office_to_Home,19:30,12.926189,77.667367,12.907347,77.6109,6.61,13.36
13,2023-01-22,Sunday,Home_to_Office,10:15,13.080012,77.551686,12.938606,77.608231,16.9,31.54
13,2023-01-22,Sunday,Office_to_Home,18:30,12.938606,77.608231,13.080012,77.551686,16.9,30.24
14,2023-01-22,Sunday,Home_to_Office,10:00,13.052322,77.519975,12.90277,77.641973,21.42,35.67
14,2023-01-22,Sunday,Office_to_Home,20:00,12.90277,77.641973,13.052322,77.519975,21.42,47.25
15,2023-01-22,Sunday,Home_to_Office,9:00,12.918335,77.546021,12.961022,77.578407,5.95,12.13
15,2023-01-22,Sunday,Office_to_Home,17:45,12.961022,77.578407,12.918335,77.546021,5.95,12.6
16,2023-01-22,Sunday,Home_to_Office,8:00,13.051791,77.564969,12.907742,77.620268,17.13,30.5
16,2023-01-22,Sunday,Office_to_Home,19:15,12.907742,77.620268,13.051791,77.564969,17.13,34.36
17,2023-01-22,Sunday,Home_to_Office,9:00,12.951968,77.695364,13.083797,77.522669,24.12,39.05
17,2023-01-22,Sunday,Office_to_Home,19:30,13.083797,77.522669,12.951968,77.695364,24.12,49.55
18,2023-01-22,Sunday,Home_to_Office,10:15,13.052057,77.608977,13.035558,77.660427,6.0,15.8
18,2023-01-22,Sunday,Office_to_Home,20:30,13.035558,77.660427,13.052057,77.608977,6.0,9.15
19,2023-01-22,Sunday,Home_to_Office,8:00,12.986417,77.53197,13.036641,77.659844,15.25,27.13
19,2023-01-22,Sunday,Office_to_Home,20:15,13.036641,77.659844,12.986417,77.53197,15.25,32.53
20,2023-01-22,Sunday,Home_to_Office,10:00,13.016002,77.648736,13.038328,77.589943,6.98,10.92
20,2023-01-22,Sunday,Office_to_Home,18:45,13.038328,77.589943,13.016002,77.648736,6.98,14.49
21,2023-01-22,Sunday,Home_to_Office,9:00,12.953747,77.574024,13.050659,77.683092,16.2,29.3
21,2023-01-22,Sunday,Office_to_Home,20:15,13.050659,77.683092,12.953747,77.574024,16.2,32.92
22,2023-01-22,Sunday,Home_to_Office,8:00,12.942874,77.66544,13.034336,77.576777,14.14,23.79
22,2023-01-22,Sunday,Office_to_Home,19:00,13.034336,77.576777,12.942874,77.66544,14.14,27.42
23,2023-01-22,Sunday,Home_to_Office,7:15,13.088459,77.567793,12.917789,77.635248,20.37,38.66
23,2023-01-22,Sunday,Office_to_Home,17:30,12.917789,77.635248,13.088459,77.567793,20.37,44.46
24,2023-01-22,Sunday,Home_to_Office,7:45,13.037678,77.632289,13.06965,77.698554,8.17,18.21
24,2023-01-22,Sunday,Office_to_Home,18:00,13.06965,77.698554,13.037678,77.632289,8.17,19.14
25,2023-01-22,Sunday,Home_to_Office,7:00,12.996554,77.527267,13.024694,77.594265,8.07,20.39
25,2023-01-22,Sunday,Office_to_Home,19:30,13.024694,77.594265,12.996554,77.527267,8.07,15.21
26,2023-01-22,Sunday,Home_to_Office,9:00,12.901041,77.641263,12.941722,77.661853,5.06,8.85
26,2023-01-22,Sunday,Office_to_Home,20:30,12.941722,77.661853,12.901041,77.641263,5.06,9.37
27,2023-01-22,Sunday,Home_to_Office,10:45,13.088749,77.500613,12.919026,77.666176,26.32,43.05
27,2023-01-22,Sunday,Office_to_Home,17:15,12.919026,77.666176,13.088749,77.500613,26.32,53.56
28,2023-01-22,Sunday,Home_to_Office,10:45,12.995262,77.545166,13.012645,77.685991,15.75,25.55
28,2023-01-22,Sunday,Office_to_Home,19:45,13.012645,77.685991,12.995262,77.545166,15.75,32.79
29,2023-01-22,Sunday,Home_to_Office,10:30,12.951165,77.682958,12.971437,77.667167,2.85,5.0
29,2023-01-22,Sunday,Office_to_Home,17:45,12.971437,77.667167,12.951165,77.682958,2.85,5.36
30,2023-01-22,Sunday,Home_to_Office,7:45,12.991534,77.673478,12.925419,77.685715,7.46,11.47
30,2023-01-22,Sunday,Office_to_Home,17:30,12.925419,77.685715,12.991534,77.673478,7.46,16.43
31,2023-01-22,Sunday,Home_to_Office,7:00,12.91216,77.59454,12.928989,77.632582,4.62,9.29
31,2023-01-22,Sunday,Office_to_Home,20:30,12.928989,77.632582,12.91216,77.59454,4.62,11.48
32,2023-01-22,Sunday,Home_to_Office,7:45,13.050001,77.541396,13.084398,77.512214,5.01,5.9
32,2023-01-22,Sunday,Office_to_Home,17:45,13.084398,77.512214,13.050001,77.541396,5.01,8.76
33,2023-01-22,Sunday,Home_to_Office,7:15,13.040562,77.633507,12.941891,77.660362,11.35,16.39
33,2023-01-22,Sunday,Office_to_Home,20:30,12.941891,77.660362,13.040562,77.633507,11.35,23.16
34,2023-01-22,Sunday,Home_to_Office,10:45,12.964432,77.555032,13.033381,77.559462,7.67,15.56
34,2023-01-22,Sunday,Office_to_Home,17:45,13.033381,77.559462,12.964432,77.555032,7.67,17.2
35,2023-01-22,Sunday,Home_to_Office,7:15,12.93867,77.628962,12.949767,77.520333,12.12,20.86
35,2023-01-22,Sunday,Office_to_Home,17:15,12.949767,77.520333,12.93867,77.628962,12.12,24.6
36,2023-01-22,Sunday,Home_to_Office,9:00,13.080981,77.572153,13.062204,77.598973,3.63,7.63
36,2023-01-22,Sunday,Office_to_Home,20:15,13.062204,77.598973,13.080981,77.572153,3.63,7.26
37,2023-01-22,Sunday,Home_to_Office,7:30,13.000002,77.611958,13.075968,77.674465,10.92,19.05
37,2023-01-22,Sunday,Office_to_Home,20:45,13.075968,77.674465,13.000002,77.611958,10.92,23.68
38,2023-01-22,Sunday,Home_to_Office,10:30,13.061795,77.551849,12.946544,77.513266,13.49,22.99
38,2023-01-22,Sunday,Office_to_Home,17:15,12.946544,77.513266,13.061795,77.551849,13.49,28.67
39,2023-01-22,Sunday,Home_to_Office,10:30,12.955151,77.542266,12.989647,77.630906,10.56,20.8
39,2023-01-22,Sunday,Office_to_Home,18:15,12.989647,77.630906,12.955151,77.542266,10.56,18.46
40,2023-01-22,Sunday,Home_to_Office,8:00,12.986846,77.661633,13.098364,77.688985,12.75,21.78
40,2023-01-22,Sunday,Office_to_Home,17:30,13.098364,77.688985,12.986846,77.661633,12.75,25.28
41,2023-01-22,Sunday,Home_to_Office,10:30,12.914934,77.692098,13.042996,77.511106,24.61,45.38
41,2023-01-22,Sunday,Office_to_Home,20:15,13.042996,77.511106,12.914934,77.692098,24.61,46.31
42,2023-01-22,Sunday,Home_to_Office,8:45,12.908429,77.516391,12.934268,77.531187,3.31,7.57
42,2023-01-22,Sunday,Office_to_Home,17:15,12.934268,77.531187,12.908429,77.516391,3.31,5.85
43,2023-01-22,Sunday,Home_to_Office,8:00,12.905368,77.541218,12.948002,77.533887,4.8,9.71
43,2023-01-22,Sunday,Office_to_Home,20:30,12.948002,77.533887,12.905368,77.541218,4.8,10.16
44,2023-01-22,Sunday,Home_to_Office,9:15,13.027287,77.586377,13.090591,77.502052,11.7,20.89
44,2023-01-22,Sunday,Office_to_Home,17:30,13.090591,77.502052,13.027287,77.586377,11.7,23.15
45,2023-01-22,Sunday,Home_to_Office,7:30,12.940938,77.57174,13.066724,77.600378,14.32,26.89
45,2023-01-22,Sunday,Office_to_Home,17:30,13.066724,77.600378,12.940938,77.57174,14.32,28.68
46,2023-01-22,Sunday,Home_to_Office,10:00,12.907142,77.618248,13.069263,77.518021,21.16,35.25
46,2023-01-22,Sunday,Office_to_Home,20:30,13.069263,77.518021,12.907142,77.618248,21.16,44.16
47,2023-01-22,Sunday,Home_to_Office,9:45,12.967095,77.656624,13.012171,77.640639,5.31,10.19
47,2023-01-22,Sunday,Office_to_Home,19:15,13.012171,77.640639,12.967095,77.656624,5.31,11.24
48,2023-01-22,Sunday,Home_to_Office,7:30,12.917448,77.610084,13.03343,77.593234,13.01,24.52
48,2023-01-22,Sunday,Office_to_Home,18:30,13.03343,77.593234,12.917448,77.610084,13.01,27.96
49,2023-01-22,Sunday,Home_to_Office,10:30,12.948814,77.504318,12.90766,77.607288,12.31,24.21
49,2023-01-22,Sunday,Office_to_Home,20:30,12.90766,77.607288,12.948814,77.504318,12.31,23.44
50,2023-01-22,Sunday,Home_to_Office,7:00,13.037271,77.637154,13.046869,77.548814,9.86,15.51
50,2023-01-22,Sunday,Office_to_Home,17:30,13.046869,77.548814,13.037271,77.637154,9.86,19.46
1,2023-01-23,Monday,Home_to_Office,7:45,12.97877,77.592759,12.95723,77.614378,3.39,9.18
1,2023-01-23,Monday,Office_to_Home,17:00,12.95723,77.614378,12.97877,77.592759,3.39,8.24
2,2023-01-23,Monday,Home_to_Office,9:00,12.901048,77.535521,12.944962,77.682184,16.99,40.3
2,2023-01-23,Monday,Office_to_Home,17:00,12.944962,77.682184,12.901048,77.535521,16.99,47.81
3,2023-01-23,Monday,Home_to_Office,10:15,12.912122,77.698668,12.932292,77.60344,10.8,28.13
3,2023-01-23,Monday,Office_to_Home,20:30,12.932292,77.60344,12.912122,77.698668,10.8,27.29
4,2023-01-23,Monday,Home_to_Office,8:30,12.98495,77.552451,13.047475,77.61595,9.89,25.27
4,2023-01-23,Monday,Office_to_Home,20:15,13.047475,77.61595,12.98495,77.552451,9.89,24.64
5,2023-01-23,Monday,Home_to_Office,7:45,13.029297,77.659122,12.955567,77.682452,8.58,20.04
5,2023-01-23,Monday,Office_to_Home,19:15,12.955567,77.682452,13.029297,77.659122,8.58,21.64
6,2023-01-23,Monday,Home_to_Office,8:45,13.090188,77.620676,12.972083,77.540657,15.84,34.13
6,2023-01-23,Monday,Office_to_Home,17:30,12.972083,77.540657,13.090188,77.620676,15.84,41.5
7,2023-01-23,Monday,Home_to_Office,7:00,13.058548,77.553486,13.064227,77.573454,2.3,8.53
7,2023-01-23,Monday,Office_to_Home,20:00,13.064227,77.573454,13.058548,77.553486,2.3,6.84
8,2023-01-23,Monday,Home_to_Office,10:00,13.04274,77.521537,13.058356,77.647595,14.1,37.34
8,2023-01-23,Monday,Office_to_Home,17:00,13.058356,77.647595,13.04274,77.521537,14.1,35.04
9,2023-01-23,Monday,Home_to_Office,8:30,12.997693,77.645631,13.05934,77.676446,7.65,16.72
9,2023-01-23,Monday,Office_to_Home,18:00,13.05934,77.676446,12.997693,77.645631,7.65,20.06
10,2023-01-23,Monday,Home_to_Office,7:00,13.019928,77.598829,12.913102,77.562878,12.51,27.31
10,2023-01-23,Monday,Office_to_Home,18:15,12.913102,77.562878,13.019928,77.598829,12.51,28.67
11,2023-01-23,Monday,Home_to_Office,9:45,12.908455,77.56512,13.012702,77.591889,11.95,25.52
11,2023-01-23,Monday,Office_to_Home,17:00,13.012702,77.591889,12.908455,77.56512,11.95,33.36
12,2023-01-23,Monday,Home_to_Office,10:45,12.907347,77.6109,12.926189,77.667367,6.61,16.75
12,2023-01-23,Monday,Office_to_Home,20:15,12.926189,77.667367,12.907347,77.6109,6.61,18.8
13,2023-01-23,Monday,Home_to_Office,8:45,13.080012,77.551686,12.938606,77.608231,16.9,36.86
13,2023-01-23,Monday,Office_to_Home,18:30,12.938606,77.608231,13.080012,77.551686,16.9,44.82
14,2023-01-23,Monday,Home_to_Office,9:00,13.052322,77.519975,12.90277,77.641973,21.42,48.92
14,2023-01-23,Monday,Office_to_Home,19:15,12.90277,77.641973,13.052322,77.519975,21.42,56.33
15,2023-01-23,Monday,Home_to_Office,7:00,12.918335,77.546021,12.961022,77.578407,5.95,13.15
15,2023-01-23,Monday,Office_to_Home,19:30,12.961022,77.578407,12.918335,77.546021,5.95,14.27
16,2023-01-23,Monday,Home_to_Office,7:30,13.051791,77.564969,12.907742,77.620268,17.13,41.56
16,2023-01-23,Monday,Office_to_Home,18:45,12.907742,77.620268,13.051791,77.564969,17.13,44.09
17,2023-01-23,Monday,Home_to_Office,9:30,12.951968,77.695364,13.083797,77.522669,24.12,57.75
17,2023-01-23,Monday,Office_to_Home,20:15,13.083797,77.522669,12.951968,77.695364,24.12,61.72
18,2023-01-23,Monday,Home_to_Office,9:15,13.052057,77.608977,13.035558,77.660427,6.0,17.33
18,2023-01-23,Monday,Office_to_Home,17:45,13.035558,77.660427,13.052057,77.608977,6.0,16.3
19,2023-01-23,Monday,Home_to_Office,10:30,12.986417,77.53197,13.036641,77.659844,15.25,37.06
19,2023-01-23,Monday,Office_to_Home,17:00,13.036641,77.659844,12.986417,77.53197,15.25,40.86
20,2023-01-23,Monday,Home_to_Office,8:45,13.016002,77.648736,13.038328,77.589943,6.98,15.84
20,2023-01-23,Monday,Office_to_Home,19:00,13.038328,77.589943,13.016002,77.648736,6.98,19.26
21,2023-01-23,Monday,Home_to_Office,9:00,12.953747,77.574024,13.050659,77.683092,16.2,35.3
21,2023-01-23,Monday,Office_to_Home,20:45,13.050659,77.683092,12.953747,77.574024,16.2,41.53
22,2023-01-23,Monday,Home_to_Office,9:45,12.942874,77.66544,13.034336,77.576777,14.14,33.42
22,2023-01-23,Monday,Office_to_Home,18:45,13.034336,77.576777,12.942874,77.66544,14.14,39.65
23,2023-01-23,Monday,Home_to_Office,9:15,13.088459,77.567793,12.917789,77.635248,20.37,50.3
23,2023-01-23,Monday,Office_to_Home,18:00,12.917789,77.635248,13.088459,77.567793,20.37,58.72
24,2023-01-23,Monday,Home_to_Office,9:15,13.037678,77.632289,13.06965,77.698554,8.17,22.07
24,2023-01-23,Monday,Office_to_Home,18:30,13.06965,77.698554,13.037678,77.632289,8.17,22.73
25,2023-01-23,Monday,Home_to_Office,10:15,12.996554,77.527267,13.024694,77.594265,8.07,16.12
25,2023-01-23,Monday,Office_to_Home,20:30,13.024694,77.594265,12.996554,77.527267,8.07,19.68
26,2023-01-23,Monday,Home_to_Office,9:45,12.901041,77.641263,12.941722,77.661853,5.06,8.01
26,2023-01-23,Monday,Office_to_Home,17:45,12.941722,77.661853,12.901041,77.641263,5.06,12.85
27,2023-01-23,Monday,Home_to_Office,7:30,13.088749,77.500613,12.919026,77.666176,26.32,59.21
27,2023-01-23,Monday,Office_to_Home,17:00,12.919026,77.666176,13.088749,77.500613,26.32,72.73
28,2023-01-23,Monday,Home_to_Office,10:15,12.995262,77.545166,13.012645,77.685991,15.75,35.05
28,2023-01-23,Monday,Office_to_Home,17:00,13.012645,77.685991,12.995262,77.545166,15.75,43.35
29,2023-01-23,Monday,Home_to_Office,8:30,12.951165,77.682958,12.971437,77.667167,2.85,5.0
29,2023-01-23,Monday,Office_to_Home,19:15,12.971437,77.667167,12.951165,77.682958,2.85,8.67
30,2023-01-23,Monday,Home_to_Office,7:00,12.991534,77.673478,12.925419,77.685715,7.46,18.34
30,2023-01-23,Monday,Office_to_Home,18:30,12.925419,77.685715,12.991534,77.673478,7.46,19.43
31,2023-01-23,Monday,Home_to_Office,9:45,12.91216,77.59454,12.928989,77.632582,4.62,10.15
31,2023-01-23,Monday,Office_to_Home,18:15,12.928989,77.632582,12.91216,77.59454,4.62,13.09
32,2023-01-23,Monday,Home_to_Office,9:00,13.050001,77.541396,13.084398,77.512214,5.01,15.84
32,2023-01-23,Monday,Office_to_Home,19:30,13.084398,77.512214,13.050001,77.541396,5.01,12.79
33,2023-01-23,Monday,Home_to_Office,8:45,13.040562,77.633507,12.941891,77.660362,11.35,24.78
33,2023-01-23,Monday,Office_to_Home,19:45,12.941891,77.660362,13.040562,77.633507,11.35,33.78
34,2023-01-23,Monday,Home_to_Office,7:15,12.964432,77.555032,13.033381,77.559462,7.67,18.09
34,2023-01-23,Monday,Office_to_Home,17:00,13.033381,77.559462,12.964432,77.555032,7.67,18.49
35,2023-01-23,Monday,Home_to_Office,10:15,12.93867,77.628962,12.949767,77.520333,12.12,29.14
35,2023-01-23,Monday,Office_to_Home,19:30,12.949767,77.520333,12.93867,77.628962,12.12,34.98
36,2023-01-23,Monday,Home_to_Office,7:30,13.080981,77.572153,13.062204,77.598973,3.63,9.03
36,2023-01-23,Monday,Office_to_Home,18:15,13.062204,77.598973,13.080981,77.572153,3.63,8.66
37,2023-01-23,Monday,Home_to_Office,10:30,13.000002,77.611958,13.075968,77.674465,10.92,22.79
37,2023-01-23,Monday,Office_to_Home,17:45,13.075968,77.674465,13.000002,77.611958,10.92,30.95
38,2023-01-23,Monday,Home_to_Office,7:00,13.061795,77.551849,12.946544,77.513266,13.49,29.67
38,2023-01-23,Monday,Office_to_Home,20:00,12.946544,77.513266,13.061795,77.551849,13.49,39.33
39,2023-01-23,Monday,Home_to_Office,9:15,12.955151,77.542266,12.989647,77.630906,10.56,22.59
39,2023-01-23,Monday,Office_to_Home,18:15,12.989647,77.630906,12.955151,77.542266,10.56,28.29
40,2023-01-23,Monday,Home_to_Office,9:00,12.986846,77.661633,13.098364,77.688985,12.75,30.72
40,2023-01-23,Monday,Office_to_Home,20:00,13.098364,77.688985,12.986846,77.661633,12.75,35.42
41,2023-01-23,Monday,Home_to_Office,9:30,12.914934,77.692098,13.042996,77.511106,24.61,58.28
41,2023-01-23,Monday,Office_to_Home,18:45,13.042996,77.511106,12.914934,77.692098,24.61,68.99
42,2023-01-23,Monday,Home_to_Office,7:30,12.908429,77.516391,12.934268,77.531187,3.31,5.36
42,2023-01-23,Monday,Office_to_Home,17:15,12.934268,77.531187,12.908429,77.516391,3.31,11.13
43,2023-01-23,Monday,Home_to_Office,9:15,12.905368,77.541218,12.948002,77.533887,4.8,15.33
43,2023-01-23,Monday,Office_to_Home,19:15,12.948002,77.533887,12.905368,77.541218,4.8,12.03
44,2023-01-23,Monday,Home_to_Office,9:30,13.027287,77.586377,13.090591,77.502052,11.7,25.65
44,2023-01-23,Monday,Office_to_Home,19:15,13.090591,77.502052,13.027287,77.586377,11.7,32.35
45,2023-01-23,Monday,Home_to_Office,9:30,12.940938,77.57174,13.066724,77.600378,14.32,33.91
45,2023-01-23,Monday,Office_to_Home,18:00,13.066724,77.600378,12.940938,77.57174,14.32,40.25
